0.241736	536
0.270689	536
0.270689	536
0.299642	536
0.299642	536
0.299642	536
0.328596	536
0.328596	536
0.328596	536
0.357549	536
0.357549	536
0.357549	536
0.357549	536
0.357549	536
0.357549	536
0.386503	536
0.386503	536
0.386503	536
0.386503	536
0.386503	536
0.386503	536
0.386503	536
0.386503	536
0.386503	536
0.415456	536
0.415456	536
0.415456	536
0.415456	536
0.415456	536
0.415456	536
0.415456	536
0.415456	536
0.415456	536
0.415456	536
0.415456	536
0.415456	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.444409	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.473363	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.502316	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.531269	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.560223	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589176	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.589426	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618129	536
0.618379	536
0.618379	536
0.618379	536
0.618379	536
0.618379	536
0.618379	536
0.618379	536
0.618379	248
0.618379	512
0.618379	512
0.618379	512
0.618379	512
0.618379	512
0.619128	512
0.619128	512
0.619128	512
0.619128	512
0.619128	512
0.619128	512
0.619128	512
0.619128	512
0.620126	512
0.620126	512
0.620126	512
0.620126	512
0.620126	512
0.620126	512
0.620126	512
0.621125	512
0.621125	512
0.621125	512
0.621125	512
0.621125	512
0.621125	512
0.621125	512
0.622123	512
0.622123	512
0.622123	512
0.622123	512
0.622123	512
0.622123	512
0.622123	512
0.623121	512
0.623121	512
0.623121	512
0.623121	512
0.623121	512
0.623121	512
0.623121	512
0.623121	512
0.62412	512
0.62412	512
0.62412	512
0.62412	512
0.62412	512
0.62412	512
0.62412	512
0.625118	512
0.625118	512
0.625118	512
0.625118	512
0.625118	512
0.625118	512
0.625118	512
0.626117	512
0.626117	512
0.626117	512
0.626117	512
0.626117	512
0.626117	512
0.626117	512
0.626117	512
0.627115	512
0.627115	512
0.627115	512
0.627115	512
0.627115	512
0.627115	512
0.627115	512
0.628113	512
0.628113	512
0.628113	512
0.628113	512
0.628113	512
0.628113	512
0.628113	512
0.629112	512
0.629112	512
0.629112	512
0.629112	512
0.629112	512
0.629112	512
0.629112	512
0.629112	512
0.63011	512
0.63011	512
0.63011	512
0.63011	512
0.63011	512
0.63011	512
0.63011	512
0.631109	512
0.631109	512
0.631109	512
0.631109	512
0.631109	512
0.631109	512
0.631109	512
0.632107	512
0.632107	512
0.632107	512
0.632107	512
0.632107	512
0.632107	512
0.632107	512
0.632107	512
0.633105	512
0.633105	512
0.633105	512
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	536
0.647083	232
0.647083	512
0.647083	512
0.647083	512
0.647083	512
0.647083	512
0.648081	512
0.648081	512
0.648081	512
0.648081	512
0.648081	512
0.648081	512
0.648081	512
0.648081	512
0.64908	512
0.64908	512
0.64908	512
